amount,txn_hour,payment_mode,receiver_type,is_new_receiver,avg_amount_7d,avg_amount_30d,max_amount_7d,txn_count_1h,txn_count_24h,days_since_last_txn,night_txn_ratio,location_mismatch,is_night,is_round_amount,velocity_check,deviation_from_sender_avg,exceeds_recent_max,is_fraud
3443.18,5,MANUAL,INDIVIDUAL,0,3033.2,2989.49,3376.41,1,1,8,0.189,0,1,0,0,1.15,1,0
959.59,17,QR,MERCHANT,0,681.83,702.68,1265.1,2,5,1,0.144,0,0,0,0,1.36,0,0
4016.49,18,QR,INDIVIDUAL,0,3466.35,2962.46,4845.43,1,3,2,0.249,0,0,1,0,1.36,0,0
1843.91,7,MANUAL,INDIVIDUAL,0,2240.68,2015.55,3073.97,0,9,10,0.123,0,0,0,0,0.91,0,0
344.62,14,MANUAL,INDIVIDUAL,0,367.23,341.86,490.55,0,5,12,0.367,0,0,0,0,1.01,0,0
3385.32,4,QR,INDIVIDUAL,1,3230.17,2899.02,3885.11,2,2,1,0.047,0,1,0,0,1.17,0,0
5801.76,12,MANUAL,INDIVIDUAL,0,8210.96,7123.64,12268.05,0,2,3,0.137,0,0,0,0,0.81,0,0
10508.45,13,QR,INDIVIDUAL,0,11550.29,10388.19,14738.82,0,3,5,0.038,0,0,0,0,1.01,0,0
17697.33,14,QR,INDIVIDUAL,0,19469.29,16885.82,37830.61,0,3,4,0.084,0,0,0,0,1.05,0,0
6540.98,1,QR,INDIVIDUAL,0,6263.4,6125.02,11114.35,1,3,11,0.169,0,1,0,0,1.07,0,0
8435.55,18,QR,MERCHANT,0,8406.17,7973.0,14795.9,1,1,10,0.318,0,0,0,0,1.06,0,0
1145.84,1,MANUAL,MERCHANT,0,883.7,871.19,1287.02,1,6,14,0.173,0,1,0,0,1.31,0,0
15672.19,4,QR,MERCHANT,0,11216.29,11701.39,15541.48,1,6,1,0.211,0,1,0,0,1.34,1,0
11391.52,4,QR,MERCHANT,1,13337.2,11752.28,21399.15,2,8,6,0.169,0,1,0,0,0.97,0,0
2616.51,21,MANUAL,MERCHANT,1,2496.81,2527.75,4527.52,0,6,5,0.197,0,0,0,0,1.03,0,0
6724.37,1,MANUAL,MERCHANT,0,6585.46,6157.41,7623.65,0,4,5,0.201,0,1,0,0,1.09,0,0
6142.34,16,QR,INDIVIDUAL,0,7631.35,7554.4,13099.64,2,5,1,0.234,0,0,0,0,0.81,0,0
13673.19,6,QR,MERCHANT,0,13241.83,13898.54,16836.96,1,4,5,0.088,0,0,0,0,0.98,0,0
3177.99,22,MANUAL,MERCHANT,0,4739.01,3960.3,9041.14,1,3,10,0.254,0,0,0,0,0.8,0,0
1860.11,9,QR,MERCHANT,0,1974.18,1647.65,2917.92,0,2,13,0.215,0,0,0,0,1.13,0,0
2342.56,21,QR,INDIVIDUAL,0,2153.83,2040.59,3538.67,0,3,6,0.152,0,0,0,0,1.15,0,0
8160.95,14,MANUAL,INDIVIDUAL,1,7201.17,7554.74,13864.06,0,2,2,0.042,0,0,0,0,1.08,0,0
646.85,17,MANUAL,MERCHANT,0,588.03,492.91,914.08,1,4,6,0.201,0,0,0,0,1.31,0,0
245.34,7,QR,MERCHANT,1,311.26,275.38,380.78,0,5,13,0.241,0,0,0,0,0.89,0,0
8142.27,3,QR,INDIVIDUAL,1,5812.5,5898.94,11610.71,2,5,2,0.145,0,1,0,0,1.38,0,0
4662.58,10,MANUAL,MERCHANT,0,5122.48,5407.33,8248.44,0,2,1,0.144,0,0,0,0,0.86,0,0
3701.96,6,QR,INDIVIDUAL,0,2898.54,3204.03,4323.72,0,3,6,0.131,0,0,0,0,1.16,0,0
1124.4,15,MANUAL,MERCHANT,0,1164.65,1006.45,2195.61,1,5,14,0.076,0,0,0,0,1.12,0,0
781.41,23,QR,INDIVIDUAL,0,880.05,957.39,1560.88,1,3,8,0.126,0,0,0,0,0.82,0,1
2056.84,22,QR,MERCHANT,0,2137.69,1966.16,4012.69,3,8,10,0.263,0,0,0,1,1.05,0,1
5041.84,2,QR,MERCHANT,1,4729.68,4305.13,6632.02,0,2,11,0.034,0,1,1,0,1.17,0,0
2149.13,23,QR,MERCHANT,1,1479.45,1617.71,2573.19,0,0,14,0.334,0,0,0,0,1.33,0,0
8185.26,19,MANUAL,INDIVIDUAL,0,7419.56,6973.27,12291.74,0,2,3,0.072,0,0,0,0,1.17,0,0
1542.79,14,MANUAL,INDIVIDUAL,0,1644.93,1516.83,2835.29,0,2,6,0.082,0,0,0,0,1.02,0,0
2281.5,23,QR,MERCHANT,0,2345.19,2397.16,3048.94,0,1,10,0.076,0,0,0,0,0.95,0,0
6856.01,20,QR,INDIVIDUAL,0,8141.29,8335.86,9520.31,0,3,10,0.281,0,0,0,0,0.82,0,0
2593.53,8,QR,MERCHANT,0,2348.64,2120.12,2957.67,1,3,0,0.075,0,0,0,0,1.22,0,0
2711.85,18,MANUAL,INDIVIDUAL,0,2406.13,2075.22,3544.75,0,4,5,0.098,0,0,0,0,1.31,0,0
2040.32,13,QR,MERCHANT,0,1786.4,1491.43,2034.62,0,0,10,0.27,0,0,1,0,1.37,1,0
1726.68,1,QR,INDIVIDUAL,0,1626.84,1383.78,3101.51,1,3,0,0.186,0,1,0,0,1.25,0,0
5007.84,19,MANUAL,INDIVIDUAL,0,4541.52,4422.52,6914.06,2,2,6,0.206,0,0,1,0,1.13,0,0
5627.02,17,MANUAL,INDIVIDUAL,0,7801.79,6640.65,11590.51,1,1,1,0.08,0,0,0,0,0.85,0,0
4466.83,10,MANUAL,MERCHANT,0,4009.89,3618.26,6322.89,0,1,8,0.186,0,0,0,0,1.23,0,0
2091.08,10,MANUAL,MERCHANT,0,1627.74,1581.95,2232.14,0,6,9,0.185,0,0,0,0,1.32,0,0
3037.1,17,QR,MERCHANT,0,3108.39,3101.74,5421.54,1,7,7,0.171,0,0,1,0,0.98,0,0
15311.22,0,QR,INDIVIDUAL,1,12352.38,11467.88,14590.73,1,3,8,0.029,0,1,0,0,1.34,1,0
1013.36,7,MANUAL,INDIVIDUAL,0,1127.72,1005.0,1449.38,1,4,4,0.116,0,0,1,0,1.01,0,0
19876.67,0,MANUAL,INDIVIDUAL,0,18172.62,15840.92,24772.81,1,4,14,0.219,0,1,0,0,1.25,0,0
3982.83,23,MANUAL,MERCHANT,0,3175.7,3162.17,4712.02,3,4,12,0.192,0,0,0,1,1.26,0,0
3096.06,8,QR,MERCHANT,0,2315.88,2530.49,4255.93,0,5,9,0.247,0,0,0,0,1.22,0,0
8587.31,21,QR,MERCHANT,0,7083.35,6379.99,8515.6,0,3,2,0.099,0,0,0,0,1.35,1,0
566.49,6,QR,INDIVIDUAL,0,465.14,407.6,705.33,2,5,11,0.533,0,0,0,0,1.39,0,0
12610.53,21,MANUAL,MERCHANT,0,15057.72,12969.1,28041.3,1,4,0,0.103,0,0,0,0,0.97,0,0
19379.15,16,QR,INDIVIDUAL,0,14664.89,16011.92,28661.97,0,4,3,0.001,0,0,0,0,1.21,0,0
9693.16,16,QR,INDIVIDUAL,0,9922.53,8908.45,15207.72,1,7,0,0.332,0,0,0,0,1.09,0,0
548.91,11,MANUAL,MERCHANT,1,429.45,441.25,583.2,1,2,8,0.297,0,0,0,0,1.24,0,0
7242.71,0,QR,INDIVIDUAL,0,5561.54,5242.65,10207.14,0,3,6,0.181,0,1,0,0,1.38,0,0
16016.88,2,QR,MERCHANT,0,13554.55,14040.72,22488.18,0,0,7,0.042,0,1,1,0,1.14,0,0
14595.58,14,QR,MERCHANT,0,17612.57,16259.09,32854.17,0,3,6,0.207,0,0,0,0,0.9,0,0
1025.28,22,MANUAL,MERCHANT,0,769.08,843.71,1326.25,2,5,1,0.199,0,0,1,0,1.21,0,0
9088.1,7,QR,INDIVIDUAL,0,9007.37,7540.09,14835.61,1,4,11,0.005,0,0,0,0,1.21,0,0
18324.85,11,QR,MERCHANT,0,16079.74,16568.11,19618.1,1,1,0,0.202,0,0,0,0,1.11,0,0
3738.8,16,QR,INDIVIDUAL,1,4052.49,3382.4,7861.77,0,5,13,0.386,0,0,0,0,1.11,0,0
984.93,5,QR,MERCHANT,0,1002.86,886.55,1627.81,1,2,13,0.146,0,1,0,0,1.11,0,0
7675.49,23,QR,INDIVIDUAL,0,7547.74,7792.84,13424.22,0,1,13,0.139,0,0,0,0,0.98,0,0
9400.07,11,QR,MERCHANT,0,11917.98,10644.3,21475.44,1,2,11,0.074,0,0,0,0,0.88,0,0
3212.2,20,MANUAL,MERCHANT,1,3512.57,3415.13,6554.79,0,1,12,0.033,0,0,0,0,0.94,0,0
1246.82,10,QR,MERCHANT,0,1431.99,1236.11,2742.05,0,0,7,0.229,0,0,0,0,1.01,0,0
8810.37,1,QR,MERCHANT,0,10966.34,9266.57,18333.59,1,5,12,0.078,1,1,0,0,0.95,0,0
1822.7,19,QR,INDIVIDUAL,0,2164.42,2014.79,3449.44,1,2,5,0.21,0,0,0,0,0.9,0,0
5206.23,15,QR,MERCHANT,0,4530.4,3925.12,5714.11,3,4,5,0.288,0,0,0,1,1.33,0,0
14799.52,19,QR,INDIVIDUAL,0,10461.6,11552.88,14143.89,2,2,6,0.131,0,0,0,0,1.28,1,0
818.18,3,MANUAL,INDIVIDUAL,0,592.91,627.57,783.05,0,2,14,0.394,0,1,0,0,1.3,1,0
8241.91,23,QR,INDIVIDUAL,0,11323.09,10217.89,22362.01,0,1,5,0.285,1,0,0,0,0.81,0,0
3023.22,21,QR,INDIVIDUAL,0,2302.96,2187.65,2679.39,0,1,9,0.205,0,0,1,0,1.38,1,1
3094.59,8,QR,MERCHANT,0,2515.82,2503.71,3366.97,1,5,4,0.161,0,0,0,0,1.24,0,0
5784.2,16,QR,MERCHANT,0,4489.99,4153.05,8707.75,0,4,2,0.016,0,0,0,0,1.39,0,0
1818.48,16,MANUAL,INDIVIDUAL,0,1620.44,1740.08,2175.04,0,1,5,0.048,0,0,0,0,1.04,0,0
1264.56,1,QR,MERCHANT,0,1055.71,1089.01,1977.84,0,3,1,0.019,0,1,0,0,1.16,0,0
730.86,20,QR,MERCHANT,0,935.26,814.26,1252.27,0,4,6,0.079,0,0,0,0,0.9,0,0
11032.34,10,QR,MERCHANT,0,9251.91,9731.63,17728.37,0,3,4,0.3,0,0,1,0,1.13,0,0
2605.8,5,QR,MERCHANT,0,3351.81,2818.53,6380.38,1,3,1,0.149,0,1,0,0,0.92,0,0
6081.13,18,MANUAL,MERCHANT,0,4986.11,5532.62,8916.8,1,4,8,0.129,0,0,0,0,1.1,0,0
2353.06,16,MANUAL,INDIVIDUAL,0,2035.08,2110.3,2618.65,0,3,6,0.127,0,0,0,0,1.11,0,0
1279.74,22,MANUAL,INDIVIDUAL,1,1359.5,1193.34,2533.94,2,3,5,0.177,0,0,0,0,1.07,0,0
6549.09,15,MANUAL,INDIVIDUAL,1,6014.99,5139.74,11524.06,0,2,1,0.008,0,0,0,0,1.27,0,0
4891.07,16,QR,MERCHANT,0,5166.77,4679.47,7393.46,1,3,4,0.192,0,0,0,0,1.04,0,0
2941.84,22,MANUAL,MERCHANT,1,2565.26,2155.2,3240.29,1,4,2,0.145,0,0,0,0,1.36,0,0
4777.66,14,QR,INDIVIDUAL,0,3470.7,3688.16,4425.11,1,3,10,0.177,0,0,0,0,1.3,1,0
1533.89,12,MANUAL,MERCHANT,0,1373.97,1168.23,1987.93,0,4,7,0.021,0,0,0,0,1.31,0,0
9457.28,16,QR,MERCHANT,0,7210.75,7522.66,9452.87,0,4,8,0.18,0,0,0,0,1.26,1,0
11651.09,7,QR,INDIVIDUAL,0,9892.07,9218.66,19701.68,1,3,13,0.112,0,0,0,0,1.26,0,0
7211.08,8,QR,INDIVIDUAL,0,9140.44,8826.04,16891.84,0,3,7,0.149,0,0,0,0,0.82,0,0
2605.06,7,MANUAL,INDIVIDUAL,0,3513.65,2968.52,5859.11,2,2,12,0.141,0,0,0,0,0.88,0,0
3840.71,16,QR,INDIVIDUAL,1,3079.59,2913.51,3974.96,1,2,11,0.083,0,0,0,0,1.32,0,0
14942.32,19,QR,MERCHANT,0,10781.79,11189.75,13111.53,0,1,0,0.027,0,0,0,0,1.34,1,0
11533.94,13,QR,MERCHANT,0,11703.9,9984.19,18546.71,2,5,9,0.038,0,0,0,0,1.16,0,1
21905.26,19,QR,INDIVIDUAL,0,16789.01,16558.72,31613.13,0,4,11,0.259,0,0,0,0,1.32,0,0
1803.59,11,QR,INDIVIDUAL,1,1378.42,1359.71,1536.14,0,3,5,0.166,0,0,0,0,1.33,1,0
1663.72,0,MANUAL,MERCHANT,0,1848.05,1851.08,2865.96,1,3,9,0.233,1,1,0,0,0.9,0,0
4108.99,12,MANUAL,MERCHANT,0,5109.09,4779.07,7092.95,0,4,12,0.16,0,0,0,0,0.86,0,0
5251.17,6,QR,MERCHANT,0,3623.22,3887.59,7177.29,0,4,11,0.047,0,0,0,0,1.35,0,0
3203.31,22,QR,MERCHANT,0,3322.06,2957.29,4883.93,1,3,11,0.018,0,0,0,0,1.08,0,0
2563.9,15,QR,MERCHANT,1,1995.27,2037.73,2493.78,1,4,3,0.133,0,0,0,0,1.26,1,0
11391.88,23,MANUAL,INDIVIDUAL,0,9772.04,9009.67,17242.67,3,5,3,0.248,0,0,0,1,1.26,0,0
3355.45,2,QR,MERCHANT,1,3043.68,3302.34,4037.34,2,6,14,0.095,0,1,0,0,1.02,0,0
1219.64,10,QR,INDIVIDUAL,1,842.5,930.34,1244.07,1,5,3,0.021,0,0,0,0,1.31,0,0
1353.27,17,QR,MERCHANT,0,1540.13,1616.36,3038.52,1,1,0,0.126,1,0,0,0,0.84,0,0
4547.61,9,QR,INDIVIDUAL,0,4180.46,4140.69,5319.59,0,1,4,0.038,0,0,0,0,1.1,0,0
54305.85,15,QR,MERCHANT,0,42497.73,39119.16,65994.89,0,2,0,0.242,0,0,0,0,1.39,0,1
1512.7,18,QR,MERCHANT,1,1296.81,1410.84,1909.44,1,3,1,0.074,0,0,0,0,1.07,0,0
2742.47,7,QR,MERCHANT,0,3200.82,2677.16,6292.63,2,7,5,0.039,1,0,0,0,1.02,0,0
31708.0,5,QR,INDIVIDUAL,0,32264.65,32774.08,61965.36,1,4,7,0.146,0,1,0,0,0.97,0,0
2354.65,2,QR,MERCHANT,1,2273.9,1983.34,3689.05,0,1,14,0.397,0,1,0,0,1.19,0,0
5485.78,1,QR,INDIVIDUAL,0,7881.78,6664.28,13709.6,0,2,9,0.327,0,1,0,0,0.82,0,1
19698.93,16,QR,MERCHANT,1,20093.76,21761.29,31551.04,0,4,0,0.188,0,0,0,0,0.91,0,0
1546.38,23,QR,MERCHANT,0,1670.12,1506.6,2660.56,0,2,14,0.194,0,0,0,0,1.03,0,0
2756.36,2,MANUAL,MERCHANT,0,2057.51,2184.86,2350.81,0,1,12,0.356,0,1,0,0,1.26,1,0
2354.47,2,QR,INDIVIDUAL,0,2079.0,2261.53,2369.34,2,7,10,0.042,0,1,0,0,1.04,0,0
928.8,20,QR,INDIVIDUAL,0,895.92,959.85,1595.16,0,2,11,0.54,0,0,0,0,0.97,0,0
14949.44,14,QR,INDIVIDUAL,0,15779.07,14946.23,31168.72,1,4,7,0.094,0,0,0,0,1.0,0,0
2149.81,4,QR,MERCHANT,0,2297.61,1950.13,3890.42,0,4,12,0.316,0,1,0,0,1.1,0,0
1654.71,20,MANUAL,MERCHANT,0,1195.88,1265.4,1618.99,0,1,8,0.025,0,0,0,0,1.31,1,0
2440.63,13,QR,INDIVIDUAL,0,2202.48,2413.3,3648.93,1,5,5,0.082,1,0,0,0,1.01,0,0
8399.67,22,MANUAL,INDIVIDUAL,0,6865.5,6040.96,10696.6,0,3,7,0.152,0,0,0,0,1.39,0,0
4030.33,22,MANUAL,MERCHANT,1,2928.22,3077.76,4341.23,1,2,13,0.255,0,0,1,0,1.31,0,0
1785.58,6,QR,MERCHANT,0,1381.57,1330.92,1708.95,0,2,3,0.149,1,0,0,0,1.34,1,0
5261.83,4,QR,MERCHANT,0,5628.22,5382.91,7611.19,1,4,10,0.093,0,1,0,0,0.98,0,0
7565.36,13,MANUAL,INDIVIDUAL,1,6154.16,6707.54,9001.39,2,4,2,0.227,0,0,0,0,1.13,0,0
3563.9,18,QR,INDIVIDUAL,0,4654.12,4399.89,8763.05,0,4,1,0.067,0,0,0,0,0.81,0,0
2947.51,10,QR,INDIVIDUAL,1,3803.45,3665.06,7219.8,0,2,9,0.037,0,0,0,0,0.8,0,0
9084.17,6,QR,MERCHANT,0,11202.18,9989.23,12592.98,1,1,1,0.126,0,0,0,0,0.91,0,1
3098.69,7,MANUAL,INDIVIDUAL,1,2546.35,2404.48,4738.79,0,4,2,0.139,0,0,0,0,1.29,0,0
15481.06,3,QR,MERCHANT,1,20714.58,19172.28,24841.09,2,5,12,0.317,0,1,0,0,0.81,0,0
1841.12,5,QR,INDIVIDUAL,0,1732.48,1597.02,3224.02,1,3,1,0.149,0,1,0,0,1.15,0,0
1802.95,4,MANUAL,MERCHANT,0,1637.09,1495.78,2502.04,0,2,11,0.133,0,1,0,0,1.2,0,0
1614.18,9,QR,MERCHANT,1,1585.69,1424.48,1823.23,1,4,6,0.125,0,0,0,0,1.13,0,0
2936.69,17,QR,INDIVIDUAL,1,2698.07,2386.41,3340.36,0,2,7,0.142,0,0,0,0,1.23,0,0
3649.17,16,QR,MERCHANT,0,4140.03,3643.41,7942.55,1,3,5,0.162,0,0,0,0,1.0,0,0
1104.26,13,QR,MERCHANT,1,1319.39,1164.85,1745.32,0,5,12,0.054,0,0,0,0,0.95,0,0
3972.22,12,QR,MERCHANT,0,3140.18,3365.95,4147.99,0,5,8,0.024,0,0,0,0,1.18,0,0
6056.08,5,QR,INDIVIDUAL,0,4834.84,5337.81,8123.72,0,1,9,0.058,0,1,0,0,1.13,0,0
973.66,15,QR,MERCHANT,0,1298.87,1100.98,1904.41,0,3,9,0.062,0,0,0,0,0.88,0,0
2277.76,9,MANUAL,MERCHANT,1,2008.38,2100.77,3748.01,2,3,13,0.165,0,0,0,0,1.08,0,0
6067.71,21,QR,INDIVIDUAL,1,6927.7,6422.6,9674.41,0,4,1,0.124,0,0,0,0,0.94,0,0
1365.84,6,QR,MERCHANT,1,1592.82,1648.3,2306.62,1,3,5,0.096,0,0,0,0,0.83,0,0
2739.74,20,QR,MERCHANT,0,2753.79,2360.57,3782.92,0,1,8,0.082,0,0,0,0,1.16,0,0
9695.0,0,MANUAL,MERCHANT,1,7611.17,7005.81,11237.13,0,3,3,0.205,0,1,0,0,1.38,0,0
18318.46,10,QR,MERCHANT,0,20668.29,21500.8,37741.73,1,1,11,0.092,0,0,0,0,0.85,0,0
5409.56,5,MANUAL,MERCHANT,0,7442.75,6344.42,12080.02,0,3,9,0.279,0,1,0,0,0.85,0,0
3126.51,3,MANUAL,MERCHANT,0,2697.42,2467.59,4652.92,4,4,2,0.116,0,1,0,1,1.27,0,0
2318.65,10,QR,INDIVIDUAL,0,1788.24,1687.74,2637.51,1,8,11,0.078,0,0,0,0,1.37,0,0
8264.12,22,QR,INDIVIDUAL,0,7248.71,7858.19,11707.49,2,3,2,0.124,0,0,0,0,1.05,0,0
10097.73,1,QR,MERCHANT,0,9632.1,9269.91,15763.6,0,0,4,0.206,0,1,0,0,1.09,0,0
1285.89,8,QR,INDIVIDUAL,1,1441.52,1529.61,2013.49,2,5,8,0.159,0,0,0,0,0.84,0,0
8261.69,6,QR,MERCHANT,1,9049.83,7963.98,13211.53,1,2,11,0.132,0,0,0,0,1.04,0,0
2108.34,13,MANUAL,INDIVIDUAL,1,2293.12,2055.94,3591.25,0,4,4,0.253,0,0,0,0,1.02,0,0
1679.75,4,QR,MERCHANT,0,2251.94,1911.43,4202.02,0,2,6,0.415,0,1,0,0,0.88,0,0
3170.74,17,QR,MERCHANT,1,3789.16,3391.96,5175.22,1,5,8,0.309,0,0,0,0,0.93,0,0
8887.95,16,QR,MERCHANT,1,10065.1,9312.61,17723.37,1,3,8,0.129,0,0,0,0,0.95,0,0
4810.06,20,QR,INDIVIDUAL,0,4221.73,3801.24,7604.16,0,5,1,0.11,0,0,0,0,1.27,0,0
4694.27,13,MANUAL,MERCHANT,0,5370.98,5561.68,6836.23,1,5,0,0.064,0,0,0,0,0.84,0,0
5000.02,15,MANUAL,MERCHANT,1,6328.51,6071.64,10577.33,2,5,13,0.297,0,0,1,0,0.82,0,0
5546.33,20,QR,INDIVIDUAL,0,5144.81,4715.81,8392.37,0,5,2,0.103,0,0,0,0,1.18,0,0
3285.47,18,MANUAL,MERCHANT,0,2918.12,3158.45,5381.84,0,0,1,0.096,0,0,0,0,1.04,0,0
6429.81,10,QR,MERCHANT,1,7311.11,6537.92,8896.43,0,0,9,0.114,0,0,0,0,0.98,0,0
2010.8,0,MANUAL,MERCHANT,1,2458.42,2430.88,2872.89,0,3,12,0.177,0,1,1,0,0.83,0,0
6541.4,4,QR,MERCHANT,0,5134.29,5153.19,9475.18,0,1,2,0.244,0,1,0,0,1.27,0,0
7873.73,10,MANUAL,INDIVIDUAL,0,8284.9,7591.38,15518.42,2,7,9,0.083,0,0,0,0,1.04,0,0
6830.98,19,MANUAL,MERCHANT,1,6615.18,5695.1,12942.17,2,3,7,0.097,0,0,0,0,1.2,0,0
7157.57,12,QR,MERCHANT,1,5425.01,5496.67,10804.71,0,1,11,0.018,0,0,0,0,1.3,0,0
5532.41,1,QR,INDIVIDUAL,0,7171.33,6461.53,13179.85,0,3,9,0.272,0,1,0,0,0.86,0,0
10468.21,0,QR,INDIVIDUAL,0,13367.13,12036.39,24182.79,0,0,0,0.184,0,1,0,0,0.87,0,0
471.32,10,QR,MERCHANT,0,423.93,383.66,710.14,0,4,10,0.135,0,0,0,0,1.23,0,0
7850.81,3,QR,MERCHANT,0,6866.05,6035.55,10533.6,1,3,13,0.077,0,1,0,0,1.3,0,0
21545.27,21,QR,INDIVIDUAL,0,24081.01,22449.18,46996.11,2,5,8,0.286,0,0,0,0,0.96,0,0
2080.36,7,MANUAL,INDIVIDUAL,1,2756.65,2298.46,5453.36,0,4,3,0.136,0,0,0,0,0.9,0,0
1881.16,17,QR,INDIVIDUAL,0,2229.25,2111.41,3435.77,2,9,14,0.332,0,0,0,0,0.89,0,0
11587.56,10,QR,MERCHANT,1,14090.85,13410.11,22568.07,0,6,8,0.194,0,0,0,0,0.86,0,0
1581.19,1,QR,MERCHANT,0,1339.56,1477.27,2301.33,0,1,11,0.118,0,1,0,0,1.07,0,0
1998.09,21,MANUAL,MERCHANT,0,1900.25,1673.43,2991.45,1,1,1,0.087,0,0,0,0,1.19,0,0
4242.69,3,MANUAL,MERCHANT,0,5157.94,4354.64,6626.86,0,3,9,0.166,0,1,0,0,0.97,0,0
1773.91,9,QR,MERCHANT,1,1502.81,1416.87,2067.88,2,4,13,0.24,0,0,0,0,1.25,0,0
8002.6,19,MANUAL,INDIVIDUAL,0,8137.4,8155.12,15057.16,1,4,14,0.319,0,0,1,0,0.98,0,0
1786.97,11,QR,MERCHANT,0,1529.75,1518.27,2046.05,0,3,13,0.008,0,0,0,0,1.18,0,0
5037.02,17,QR,INDIVIDUAL,0,6346.16,5382.79,10699.89,0,4,8,0.308,0,0,1,0,0.94,0,0
4703.37,14,QR,INDIVIDUAL,0,4831.03,4413.34,6403.16,1,7,0,0.073,0,0,0,0,1.07,0,0
16276.85,11,QR,INDIVIDUAL,1,22065.8,18818.5,26495.45,1,3,14,0.099,0,0,0,0,0.86,0,1
10391.79,0,MANUAL,MERCHANT,0,8948.55,8164.21,13270.8,3,5,3,0.185,0,1,0,1,1.27,0,0
2260.69,5,QR,MERCHANT,0,2768.7,2725.52,5058.37,0,1,10,0.063,0,1,0,0,0.83,0,0
1166.73,10,MANUAL,MERCHANT,0,1332.46,1293.75,1945.24,1,4,14,0.346,0,0,0,0,0.9,0,0
7740.12,0,MANUAL,MERCHANT,1,7365.27,6956.64,12638.25,1,1,9,0.081,0,1,0,0,1.11,0,0
2022.21,5,MANUAL,INDIVIDUAL,0,2334.27,2168.06,3171.65,3,7,14,0.012,0,1,1,1,0.93,0,1
2691.6,7,QR,MERCHANT,1,2740.76,2532.21,5014.79,0,1,3,0.072,0,0,0,0,1.06,0,0
1402.7,5,QR,INDIVIDUAL,0,1488.66,1437.49,1849.73,1,4,2,0.093,0,1,0,0,0.98,0,0
6708.37,19,QR,MERCHANT,1,6622.52,7264.75,12955.4,2,6,6,0.132,0,0,0,0,0.92,0,0
2034.81,11,MANUAL,INDIVIDUAL,0,2287.05,2109.39,4141.42,2,7,12,0.055,0,0,1,0,0.96,0,0
3527.92,17,QR,INDIVIDUAL,0,4341.46,4131.83,5978.73,0,2,2,0.053,0,0,0,0,0.85,0,0
3577.6,4,MANUAL,MERCHANT,1,4822.29,4376.61,9306.66,0,3,12,0.186,0,1,0,0,0.82,0,0
4294.99,4,MANUAL,MERCHANT,0,4840.01,4329.14,8302.86,1,5,5,0.042,0,1,0,0,0.99,0,0
6604.29,7,QR,MERCHANT,1,7878.3,7890.86,11349.29,2,5,6,0.068,0,0,0,0,0.84,0,0
2926.21,18,MANUAL,MERCHANT,0,2930.02,2989.72,3495.99,0,2,0,0.25,0,0,0,0,0.98,0,0
1868.17,1,QR,MERCHANT,0,1343.86,1421.31,1863.98,2,2,14,0.199,0,1,0,0,1.31,1,0
682.94,13,MANUAL,INDIVIDUAL,0,874.71,825.83,1740.65,1,2,2,0.376,0,0,0,0,0.83,0,0
3993.27,16,QR,MERCHANT,0,3285.58,3572.66,4836.94,0,2,0,0.176,0,0,0,0,1.12,0,0
3161.18,17,QR,INDIVIDUAL,1,3509.41,2943.23,4903.61,0,4,5,0.597,0,0,0,0,1.07,0,0
1920.95,17,QR,INDIVIDUAL,1,1549.96,1665.6,2376.24,1,4,2,0.359,0,0,0,0,1.15,0,0
3851.81,16,MANUAL,INDIVIDUAL,1,4137.07,4065.44,7318.14,0,1,6,0.169,0,0,0,0,0.95,0,0
7866.62,7,QR,MERCHANT,0,6297.58,6848.12,12399.81,1,4,5,0.125,0,0,0,0,1.15,0,0
9904.05,23,MANUAL,INDIVIDUAL,1,12408.3,10513.79,20879.04,1,2,11,0.457,0,0,0,0,0.94,0,0
914.5,9,QR,MERCHANT,1,896.95,918.95,1431.08,1,1,11,0.045,0,0,0,0,0.99,0,0
2631.28,3,QR,MERCHANT,1,2494.3,2091.1,4492.63,1,4,8,0.088,0,1,0,0,1.26,0,0
8646.61,18,QR,INDIVIDUAL,0,7543.17,6398.29,12212.12,3,4,13,0.088,0,0,0,1,1.35,0,0
15312.69,16,QR,MERCHANT,0,15732.02,14865.22,27340.85,1,3,13,0.423,0,0,0,0,1.03,0,0
1744.92,23,QR,INDIVIDUAL,0,1634.81,1375.25,1960.33,0,3,8,0.192,0,0,0,0,1.27,0,0
12587.89,12,QR,INDIVIDUAL,0,14456.13,14577.07,28262.76,0,3,2,0.156,0,0,0,0,0.86,0,0
1080.21,7,QR,MERCHANT,0,1448.07,1332.51,2514.16,1,2,12,0.056,0,0,0,0,0.81,0,0
10233.85,3,MANUAL,INDIVIDUAL,0,11331.96,11759.42,19396.55,0,2,4,0.07,0,1,0,0,0.87,0,0
2825.44,4,MANUAL,INDIVIDUAL,0,2458.65,2126.62,4310.25,2,3,9,0.11,0,1,0,0,1.33,0,0
14861.67,19,MANUAL,INDIVIDUAL,0,12728.39,11810.39,17272.42,0,0,5,0.058,1,0,0,0,1.26,0,0
2397.96,20,MANUAL,MERCHANT,1,3359.57,2860.33,5589.16,1,4,5,0.101,0,0,0,0,0.84,0,0
2754.8,14,MANUAL,INDIVIDUAL,1,2294.25,2123.97,4000.8,1,2,14,0.107,0,0,0,0,1.3,0,0
3229.06,19,QR,MERCHANT,0,3507.24,3239.3,4905.09,0,3,0,0.315,0,0,0,0,1.0,0,0
